符合條件商品,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
資料日期：2026年  6月 29日,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
策略,"	.常用",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"900	",4188.TW,安克,10.45,1.46,9,1.9,7,6.33,0,-0.39,9,0,0,0,0,0,0,0,0,0,-0.55,-19,-9,-6,0,0,0,0,0.12,上櫃生技醫療,智慧醫療技術,智慧醫療技術,全球首個FDA核准之超音波電腦輔助診斷(CAD)醫材公司,
"901	",4190.TW,佐登-KY,24,-0.21,74,2.29,15,6.14,0.04,-0.88,3,0,0,1,0,0,1,0,0,-0.01,-0.17,-1,2,-4,0,0,0,0,0.15,上市生技醫療,美容,"時尚產業,美妝保養品,美容",專注研發生產、銷售保養品及課程服務領域,
"902	",4192.TW,杏國,20.35,1.75,9,0.49,7,3.52,0,-0.4,5,0,0,0,0,0,0,0,0,0.01,-0.26,42,-19,-3,0,0,0,0,0,上櫃生技醫療,植物新藥,"醫藥產業,生物科技,新藥研發,植物新藥,食品生技",杏輝旗下植物新藥研發廠,
"903	",4198.TW,欣大健康,37.2,-2.11,6,6.97,9,2.41,0.01,-0.88,4,0,0,0,0,0,0,0,0,0.38,-0.88,-7,-51,-41,0,0,0,0,0,上櫃生技醫療,醫學影像裝置,"診斷與監測用醫材,醫學影像裝置",高階數位X光機及骨質密度檢測設備廠,
"904	",4205.TW,中華食,72.6,-0.41,40,0.41,71,9.76,0.04,0.53,5,21,24,0,0,0,0,0,0,0.03,-0.24,-5,-7,1,0,0,0,0,0,上櫃食品,食品加工,食品加工,中華豆腐及豆花製造廠,
"905	",4207.TW,環泰,19.2,-0.52,98,1.29,38,19.85,0.02,0.71,12,7,171,0,1,0,0,0,0,-0.01,-0.34,-4,6,6,0,0,0,0.15,0,上櫃食品,製糖,"製糖,食品加工,大宗物資,食品添加劑",台灣三大果糖廠之一,
"906	",4303.TW,信立,45.2,1.01,477,4.52,42,9.46,0.38,-2.88,8,197,4,0,0,0,0,0,0,0.19,0.21,6,0,5,0,-0.2,-0.2,0,0.11,上櫃塑膠,塑膠皮布,"塑膠皮布,塑化製品",台灣知名PU合成皮及PVC皮廠商,
"907	",4304.TW,勝昱,20,-4.76,31,8.59,13,6.1,0.02,-0.17,7,0,0,0,0,0,1,0,0,0.01,0,-24,-3,-3,0,0,0,0,0.4,上櫃塑膠,塑膠加工,"膠帶,化學工業,塑膠加工,塑化製品,其他電子零件,電子零件元件",台灣EMI電磁波屏隔材料第一大廠,
"908	",4305.TW,世坤,44.3,0.91,11,0.34,24,5.5,0.01,0.8,6,17,35,0,0,0,0,0,0,0,0.41,-15,-18,-6,0,0,0,0,0.02,上櫃塑膠,塑膠皮布,"塑膠皮布,塑化製品",專業PVC軟質膠布廠,
"909	",4306.TW,炎洲,15.9,0,1380,2.52,108,67.68,0.39,0.16,6,55,11,0,1,0,0,0,0,0.49,-0.43,9,40,18,0,0.3,0.3,0.26,0,上市塑膠,膠帶,"膠帶,化學工業,塑膠加工,塑化製品",台灣膠帶龍頭公司,
"910	",4401.TW,東隆興,13.95,1.45,32,3.6,17,12.27,0.01,0.08,8,26,31,0,0,0,0,0,0,-0.13,-0.16,8,23,1,0,0,0,0,0.05,上櫃紡織纖維,尼龍絲,"化學纖維,尼龍絲,聚酯紗,紡紗",亞洲最大的尼龍66線紗供應商,
"911	",4402.TW,郡都開發,17.4,7.41,50,2.78,11,6.8,0,-0.08,4,0,0,0,1,0,0,0,0,0.11,0.02,-38,-33,-26,0,0,0,0.58,0,上櫃紡織纖維,織布業,"織布業,太陽能,太陽能系統運用",經營紡織及太陽能電站業務,
"912	",4406.TW,新昕纖,9.82,0.61,9,0,5,5.19,0,-0.41,5,0,0,0,0,0,0,0,0,0.07,-0.19,-20,-79,-57,0,0,0,0,0.05,上櫃紡織纖維,聚酯加工絲,"化學纖維,聚酯加工絲",為特殊規格加工絲的中小型假撚廠,
"913	",4413.TW,飛寶企業,15.1,-3.21,28,3.21,5,3.13,0,-0.33,6,260,2,0,0,0,1,0,0,0,-0.42,-53,-47,-23,0,0,0,0,0.14,上櫃紡織纖維,織布業,"成衣,成衣製造,織布業",主要經營長纖布業務,
"914	",4414.TW,如興,8.48,1.19,198,2.21,22,28.83,0.03,-0.77,4,0,0,0,0,0,0,0,0,0.26,-0.38,3,15,3,0,0,0,0,0.09,上市紡織纖維,成衣製造,"成衣,成衣製造",國內知名成衣代工製造商,
"915	",4416.TW,三圓,11.75,-9.96,1506,6.97,10,7.36,0.61,0.73,6,1,600,1,1,0,0,0,0,-1.71,3.99,3,-21,1577,0,0,0,0.45,0,上櫃建材營造,營建,"營建,地產,物業投資發展",從事國民住宅興建及出租出售業務,
"916	",4417.TW,金洲,47.5,0.85,98,1.26,40,8.4,0.06,0.68,5,10,50,0,0,0,0,0,0,0.1,0.42,8,-3,-9,0,0,0,0,0,上櫃紡織纖維,魚網,"魚網,工業紡織品",全球第一大漁網生產商,
"917	",4419.TW,皇家美食,50.3,0,23,2.27,85,16.92,0.02,-0.3,7,0,0,0,1,1,0,0,0,0,0.19,7,5,2,0,0,0,0.14,0,上櫃觀光餐旅,餐飲,"旅宿／餐飲,餐飲",經營漢堡王、潮港城二大餐飲品牌,
"918	",4420.TW,光明,35.7,-0.7,37,1.37,15,4.05,0.02,-0.02,3,1943,0,0,0,0,1,0,0,0,-0.94,-14,-9,-6,0,0,0,0,0.1,上櫃紡織纖維,聚酯加工絲,"化學纖維,聚酯加工絲",宜進入主，經營功能性加工絲與環保訴求加工絲為主,
"919	",4426.TW,利勤,7.72,0.92,88,2.19,13,17.27,0.01,-0.6,6,0,0,0,0,0,0,0,0,0.03,-0.43,-25,-8,0,0,0,0,0,0.28,上市紡織纖維,織布業,"織布業,傳產其他,鞋材",3D立體織物之專業生產商,
"920	",4430.TW,耀億,17.6,2.03,4,3.74,10,5.63,0.01,-0.21,10,78,13,0,0,0,0,0,0,0,-0.22,-11,1,5,0,0,0,0,0,上櫃其他,尼龍絲,"化學纖維,尼龍絲",全球第一大之網球拍線製造商,
"921	",4432.TW,銘旺實,15.35,-0.32,23,3.47,8,5.06,0.02,-0.53,9,0,0,0,0,0,0,0,0,0.02,-0.12,24,-38,-12,0,0,0,0,0.19,上櫃紡織纖維,成衣製造,"成衣,成衣製造",主要客戶為Adidas、Reebok等運動服大廠,
"922	",4433.TW,興采,20.7,0.49,28,0.48,13,6.13,0.01,-2.04,5,0,0,0,0,0,0,0,0,0,-0.19,-22,-53,-25,0,0,0,0,0.09,上櫃紡織纖維,織布業,"成衣,成衣製造,織布業",首創環保咖啡紗的功能性布料領導商,
"923	",4438.TW,廣越,59.3,1.54,42,1.68,66,11.34,0.05,-1.81,6,0,0,1,0,0,0,0,0,0.08,-0.54,9,-10,4,0,0,0,0,0.1,上市紡織纖維,成衣製造,"成衣,成衣製造,羽絨加工,紡紗",為國際知名運動品牌之羽絨服製造商,
"924	",4439.TW,冠星-KY,91,0,15,4.18,35,3.81,0.02,4.51,11,8,138,1,0,0,1,0,0,-0.01,-0.16,15,16,8,0,0,0,0,0.06,上市紡織纖維,織布業,織布業,adidas運動服飾品牌最大的短纖布料供應商,
"925	",4440.TW,宜新實業,17.1,0.29,48,0.58,12,6.76,0.01,0.46,8,9,89,0,0,0,0,0,0,0,-0.38,-31,-10,22,0,0,0,0,0.08,上市紡織纖維,聚酯紗,"化學纖維,加工絲,聚酯紗,紡紗",國內市占第一的彈性包覆紗廠商,
"926	",4442.TW,竣邦-KY,50.5,0,13,4.55,16,3.23,0.02,2.1,5,13,38,1,0,0,0,0,0,-0.78,-1.41,-10,55,14,0,0,0,0,0.11,上櫃紡織纖維,織布業,織布業,亞洲知名布料供應商,
"927	",4502.TW,健信,15.75,0,4,1.59,9,5.75,0,-0.38,9,0,0,0,0,0,0,0,0,-0.04,-0.25,-3,24,25,0,0,0,0,0.04,上櫃電機機械,輪圈,"汽機車零組件,輪圈",台灣主要汽車鋼圈及鋁圈廠,
"928	",4503.TW,金雨,38.65,4.6,270,3.4,29,7.83,0.07,0.24,10,27,37,1,0,0,1,0,0,-0.15,0.22,1,18,31,0,0,0,0,0.15,上櫃電機機械,自動販賣機,"工業電腦,POS機系統,自動販賣機,車用充電相關,電力設備",台灣最大自動販賣機製造廠,
"929	",4506.TW,崇友,119.5,0,82,1.26,212,17.7,0.18,1.81,14,16,88,0,1,0,0,0,0,0.23,-0.24,8,1,9,0,0.1,0.1,0.04,0,上櫃電機機械,電梯,"電梯,建材",台灣前三大電梯製造商,
"930	",4510.TW,高鋒,41.1,-0.72,718,4.27,45,10.9,0.53,-0.32,7,0,0,1,0,0,0,0,0,-0.05,-0.46,-28,-3,33,0,-0.3,-0.3,0,0.36,上櫃電機機械,工具機,"工具機,龍門機,銑床",台灣從事生產切削機及龍門機廠商,
"931	",4513.TW,福裕,16.25,1.88,319,3.69,21,14.38,0.05,-0.67,12,94,13,0,0,0,0,0,0,-0.03,-0.42,-9,34,51,0,0,0,0,0,上櫃電機機械,磨床,"工具機,龍門機,車床,磨床",台灣最大磨床廠商,
"932	",4523.TW,永彰,29.75,-0.34,98,3.69,19,6.49,0.05,-2.48,10,0,0,0,1,0,0,0,0,-0.18,-0.03,61,72,83,0,0,0,0.13,0,上櫃電機機械,汽車空調,"汽機車零組件,汽車空調,汽車內裝,車用冷卻系統,電機,電氣開關設備,電力設備",汽車空調OEM廠商,
"933	",4526.TW,東台,38.4,-1.16,2857,6.13,99,25.48,1.43,-1.53,3,0,0,0,0,0,0,1,1.09,2.25,-2.45,43,50,-12,0,-0.6,-0.6,0,0,上市電機機械,工具機,"雷射鑽孔機、鑽頭,印刷電路板相關,工具機,車床,工具機主軸",全球PCB鑽孔機的領導者,
"934	",4527.TW,方土霖,39.35,0.13,19,1.75,30,7.62,0.02,0.11,6,17,35,0,0,0,0,0,0,0.02,0,1,40,9,0,0,0,0,0.1,上櫃電機機械,空調製冷,"空調製冷,產業機械",台灣專業的中央空調系統冰水機組銷售商,
"935	",4528.TW,江興鍛,15.35,-0.65,29,1.6,13,8.42,0,-0.3,4,0,0,0,0,0,0,0,0,-0.02,-0.24,-7,9,-6,0,0,0,0,0.12,上櫃電機機械,傳動系統,"汽機車零組件,車用鍛件,木床/車架,傳動系統,懸吊系統,車用金屬成型",台灣汽車傳動系統零件鍛造廠,
"936	",4529.TW,淳紳,4.34,-0.23,22,5.74,4,8.45,0,-0.2,4,0,0,0,0,0,0,0,0,0.12,-0.18,36,690,228,0,0,0,0,0.24,上櫃其他,電動車,"汽車製造,電動車,車輛整車,電力,太陽能發電",電動車代工製造商,
"937	",4530.TW,宏易,29.2,4.85,445,7.3,10,3.58,0.05,-0.41,6,0,0,0,1,0,0,0,0,0.02,1.45,-65,-17,36,0,0,0,0.26,0,上櫃觀光餐旅,餐飲,"水資源,污水處理,汽車內裝,安全氣囊,旅宿／餐飲,餐飲",主要經營餐飲燒烤餐館品牌,
"938	",4532.TW,瑞智,26.15,9.87,7055,1.67,118,49.49,0.29,0.62,10,13,77,0,0,0,0,0,0,0.08,0.1,-13,17,-2,0,0.2,0.2,0,0.1,上市電機機械,壓縮機,"壓縮機,產業機械",聲寶旗下，全球知名壓縮機廠,
"939	",4533.TW,協易機,27.65,1.28,555,5.08,43,15.84,0.46,-0.27,4,0,0,0,0,0,1,0,0,-0.07,-0.32,37,10,-7,0,-0.2,-0.2,0,0.22,上櫃電機機械,沖床,"工具機,沖床",台灣沖床大廠,
"940	",4534.TW,慶騰,29.35,-1.18,607,9.32,26,8.68,0.45,-0.02,4,0,0,0,1,0,0,0,0,0.16,-0.23,-9,36,18,0,0.1,0.1,0.67,0,上櫃電機機械,金屬加工／製品,"傳產其他,金屬加工/製品",台灣粉末冶金及齒輪箱設計開發知名廠商,
"941	",4535.TW,至興,27.15,-0.91,28,0.73,21,7.57,0,0.48,7,16,44,0,0,0,0,0,0,0.02,-0.04,0,4,-4,0,0,0,0,0,上櫃電機機械,汽機車零組件,"汽機車零組件,汽車內裝,汽車座椅",台灣最大汽機車精密沖壓零件廠,
"942	",4536.TW,拓凱,165.5,0.91,114,1.2,149,9.08,0.26,2.75,10,12,83,0,1,0,0,0,0,0,-1.19,-7,21,-3,0,0.3,0.3,0.13,0,上市運動休閒,複合材料,"航天軍工,傳產其他,運動產業,運動用品,碳纖維",全球知名碳纖維網球拍生產商,
"943	",4538.TW,大詠城,18.85,-0.26,37,2.12,11,5.95,0,0.04,9,107,8,0,1,0,0,0,0,0.07,-0.81,16,24,18,0,0,0,0.18,0,上櫃電機機械,機械零組件,機械零組件,台灣工具機鑄件廠,
"944	",4540.TW,全球傳動,55.6,0.36,956,5.43,64,11.52,1.03,-0.77,8,0,0,0,0,0,0,0,0,-0.27,-0.92,-4,23,49,0,0.1,0.1,0,0.48,上市電機機械,滑軌,"機械零組件,滑軌",台灣知名的精密滾珠螺桿廠,
"945	",4541.TW,晟田,48.65,2.42,2348,3.85,32,6.76,0.42,0.75,11,20,55,0,0,0,0,0,0,0.71,-0.23,10,10,28,0,0,0,0,0,上櫃其他,飛機零件／製造,"航天軍工,半導體製程設備,設備儀器商,機械零組件,飛機零件/製造",台灣唯一生產飛機起落架零組件廠商,
"946	",4542.TW,科嶠,409,9.95,1605,9.9,129,3.46,2.53,1.15,7,266,3,1,1,0,0,0,0,-0.31,1.64,12,58,20,0,0,0,1.53,0,上櫃電子零組件,PCB相關設備,"PCB相關設備,半導體製程設備,設備儀器商",PCB用自動化乾燥設備製造大廠,
"947	",4543.TW,萬在,34.5,-1,293,6.32,21,5.98,0.09,0.36,11,18,61,0,0,0,0,0,0,0.03,-0.08,2,0,23,0,0,0,0,0.42,上櫃電機機械,汽車空調,"汽機車零組件,汽車空調,汽車內裝,車用冷卻系統",專供AM市場汽車空調與引擎冷卻系統零件製造廠,
"948	",4545.TW,銘鈺,37.05,0.14,119,5.99,28,7.7,0.11,-0.26,4,457,1,0,0,0,0,0,0,-0.05,0.56,-28,-21,-7,0,0,0,0,0,上市電子零組件,模具沖壓,"其他電子零件,模具沖壓,電子零件元件,自動化設備,產業機械",銘異轉投資沖壓件廠,
"949	",4549.TW,桓達,99.2,-0.1,215,3.41,57,5.7,0.28,0.81,3,39,8,1,0,0,0,0,0,0,-0.61,26,-2,-11,0,0,0,0,0.42,上櫃電機機械,自動化設備,"自動化設備,產業機械",台灣最大製程自動化感測器廠,
"950	",4550.TW,長佳,24.5,0.82,25,1.02,9,3.78,0.01,-0.26,7,10,70,0,1,0,0,0,0,0,-0.12,-1,-5,-1,0,0,0,0.1,0.04,上櫃電機機械,配電工程,"配電工程,電力設備,水電消防工程,營造工程,休閒娛樂,俱樂部",專業的機電工程整合公司,
"951	",4551.TW,智伸科,224.5,-0.22,1544,14.23,259,11.52,2.88,1.95,13,25,52,0,1,1,0,1,0.3,1.32,-0.4,-2,27,17,0,0.1,0.1,1.05,0,上市汽車,汽機車零組件,"汽機車零組件,傳產其他,金屬加工/製品,自行車零件,產業機械",汽車動力及安全零組件大廠商,
"952	",4552.TW,力達-KY,20,-0.74,86,3.13,23,11.6,0.02,-0.06,5,28,18,0,0,0,0,0,0,0.25,-0.09,-2,1,-5,0,0,0,0,0,上市電機機械,壓縮機,"壓縮機,產業機械",大陸通用型空氣壓縮機品牌領導廠商,
"953	",4554.TW,橙的,31.35,0.16,55,4.68,8,2.63,0.04,0,9,0,0,0,0,0,0,0,0,0,-0.81,-26,3,6,0,0,0,0,0,上櫃其他電子,胎壓監測系統,"車用電子,胎壓監測系統",胎壓偵測器在北美市佔率達7%以上,
"954	",4555.TW,氣立,47.1,2.95,341,4.38,32,7,0.22,0.24,10,116,9,1,0,0,0,0,0,-0.13,0.84,-1,18,10,0,-0.1,-0.1,0,0.35,上市電機機械,氣動元件,"機械零組件,氣動元件",台灣氣壓自動化零組件廠商,
"955	",4556.TW,旭然,70.1,0.14,92,6.1,30,4.23,0.11,0.05,9,99,9,0,1,0,0,0,0,-0.05,2.52,-6,2,8,0,0,0,2.17,0,上櫃其他,水資源設備／耗材,"水資源,水資源設備/耗材",台灣最大的工業過濾設備製造商,
"956	",4557.TW,永新-KY,47.65,1.82,31,1.06,22,4.8,0.02,-9.99,5,84,6,0,0,0,0,0,0,-0.26,-0.09,7,-20,-27,0,0,0,0,0,上市汽車,剎車系統,"汽機車零組件,剎車系統",北美最大AM汽車剎車總分泵之零件供應商,
"957	",4558.TW,寶緯,18.1,0.84,23,1.37,9,5,0.01,0.48,10,23,43,1,0,0,1,0,0,0.85,-0.25,-32,36,11,0,0,0,0,0.13,上櫃電機機械,鋁擠型,"建材,金屬建材,非鐵金屬,鋁擠型",台灣加工鋁擠型及鋁窗生產廠,
"958	",4560.TW,強信-KY,32.75,1.08,271,1.82,22,6.81,0.05,1.08,7,10,70,0,0,0,0,0,0,-0.06,0.04,-3,22,9,0,0,0,0,0.04,上市電機機械,工業用縫紉機,"工業用縫紉機,產業機械",全球工業縫紉機零配件大廠,
"959	",4561.TW,健椿,38.4,-0.65,153,3.47,23,5.85,0.11,0.4,12,48,25,0,0,0,0,0,0,0,-0.84,-28,15,13,0,0,0,0,0.55,上櫃電機機械,工具機主軸,"工具機,工具機主軸",台灣知名的工具機精密主軸製造廠,
"960	",4562.TW,穎漢,32.8,-1.2,256,4.63,29,8.75,0.13,-0.55,9,0,0,0,0,0,0,0,0,-0.06,-0.93,-42,-48,-14,0,0,0,0,0.38,上市電機機械,工具機,"工具機,機器人,機器手臂",全球第一大金屬彎管機製造商,
"961	",4563.TW,百德,40.2,0.5,45,2.44,22,5.5,0.05,-4.95,3,31,10,0,0,0,0,0,0,0,0.11,-25,-34,-24,0,0,0,0,0.35,上櫃電機機械,工具機,工具機,為台灣老字號的綜合加工機製造廠商,
"962	",4564.TW,元翎,15.7,1.95,473,2.24,36,23.28,0.08,-0.38,4,0,0,1,0,0,0,0,0,0.16,-0.25,1,-43,-38,0,0,0,0,0.07,上市電機機械,金屬加工／製品,"汽車內裝,安全氣囊,傳產其他,金屬加工/製品",全球前二大迷你高壓氣體鋼瓶製造廠,
"963	",4566.TW,時碩工業,61,3.04,538,6.05,65,11.03,0.76,0.18,10,103,10,1,0,0,0,0,0,0.14,-0.38,-5,10,8,0,0,0,0,0.26,上市電機機械,金屬加工／製品,"汽機車零組件,傳產其他,金屬加工/製品",台灣精密金屬零件加工廠商,
"964	",4568.TW,科際精密,41.05,-1.79,5,2.03,13,3.17,0.01,-0.19,5,28,18,0,1,0,0,0,0,0.1,0.31,-13,-5,-3,0,0,0,0.08,0,上櫃電機機械,幫浦,"家電零組件,家電,幫浦,產業機械",台灣微型泵浦大廠,
"965	",4569.TW,六方科-KY,168,0.9,71,6.55,51,3.06,0.23,1.46,12,15,80,1,0,0,0,0,0,-0.13,-3.7,12,15,7,0,-0.1,-0.1,0,0,上市汽車,汽機車零組件,"汽機車零組件,傳產其他,金屬加工/製品",泰國精密金屬零組件加工生產商,
"966	",4571.TW,鈞興-KY,163.5,0.62,139,4.69,86,5.3,0.83,2.07,9,17,53,0,0,0,0,0,0,0.04,1.11,10,7,-2,0,-0.2,-0.2,0,0.37,上市電機機械,機械零組件,"機械零組件,減速機",專業生產客製化齒輪廠商,
"967	",4572.TW,駐龍,143,0,28,0.7,57,4,0.07,0.72,9,51,18,1,0,0,0,0,0,0,-0.22,46,22,7,0,0,0,0,0.06,上市電機機械,飛機零件／製造,"航天軍工,航天機械零組件,機械零組件,飛機零件/製造",飛機機身結構件研製及銷售商,
"968	",4576.TW,大銀微系統,204.5,2,1142,7.31,240,11.98,3.38,1.42,12,52,23,0,0,0,0,0,0,0.41,2.04,-2,48,45,0,-0.2,-0.2,0,0.39,上市電機機械,氣動元件,"機械零組件,氣動元件",全球最大之半導體奈米級精密定位系統製造商,
"969	",4577.TW,達航科技,90.1,-3.84,518,10.96,46,4.91,1.05,-0.25,7,0,0,0,0,0,0,0,0,-1.47,12.41,21,30,50,0,-0.9,-0.9,0,0.51,上櫃其他電子,雷射鑽孔機、鑽頭,"雷射鑽孔機、鑽頭,PCB相關設備,印刷電路板相關,設備儀器商,電子製造服務,電腦系統業",台灣PCB鑽孔代工和設備廠商,
"970	",4580.TW,捷流閥業,81.6,1.62,29,2.08,38,4.68,0.04,0.69,11,20,55,0,0,0,0,0,0,0,-0.27,8,2,4,0,0,0,0,0.05,上櫃電機機械,工業閥門,"機械零組件,工業閥門",專業閥門製造商,
"971	",4581.TW,光隆精密-KY,50,0,7,0.1,17,3.39,0.01,1.16,9,11,82,1,0,0,0,0,0,0,-0.36,-16,8,3,0,0,0,0,0,上市汽車,引擎相關,"汽機車零組件,車用鑄件,引擎相關,傳動系統,剎車系統,車用金屬成型,車用排氣系統",台灣商用車零組件鑄件公司,
"972	",4583.TW,台灣精銳,578,0.35,65,5.67,462,8.02,1.07,3.3,9,48,19,0,0,0,1,0,0,-0.15,0.64,-17,7,12,0,-0.1,-0.1,0,0.3,上市電機機械,減速機,"機械零組件,減速機",高精密度之伺服用行星式齒輪減速機提供商,
"973	",4584.TW,君帆,40.1,0.12,0,0,12,3,0,-0.47,3,12,25,0,0,0,0,0,0,0,-0.94,-3,-15,-24,0,0,0,0,0.17,上櫃電機機械,液壓元件,"機械零組件,液壓元件",大中華地區前三大油壓缸供應商,
"974	",4588.TW,玖鼎電力,57.5,0.17,44,2.68,25,4.3,0.1,0.51,5,19,26,0,0,0,0,0,0,-0.16,1.15,743,33,10,0,0,0,0,0,上市其他電子,儀表,"智慧電網相關,儀表,產業機械,電力設備",國內智慧電表大廠,
"975	",4609.TW,唐鋒,5.09,3.67,27,6.25,2,4.79,0,-0.51,3,0,0,0,1,0,0,0,0,-0.07,0.06,-30,4,-4,0,0,0,0.68,0.37,上櫃居家生活,小家電,"小家電,家電",以外銷小家電產品為主的廠商,
"976	",4702.TW,中美實,10,0,74,0.6,7,7.23,0.01,-0.27,5,0,0,0,0,0,0,0,0,-0.23,-0.33,-47,108,4,0,0,0,0,0,上櫃居家生活,汽車銷售,"染料，顏料,化學工業,流通業,貿易,汽車銷售,汽車服務相關",台灣分散性化學染料商並跨足汽車貿易業,
"977	",4706.TW,大恭,32.1,0,1,2.68,25,7.9,0,0.23,6,47,13,0,0,0,0,0,0,0.13,-0.97,-16,25,15,0,0,0,0,0,上櫃化工,染料，顏料,"染料，顏料,化學工業",台灣最大合成顏料製造商,
"978	",4707.TW,磐亞,30.3,9.98,19769,9.22,111,40.37,4.75,-0.1,6,0,0,0,1,1,0,0,0,0.02,-0.08,55,-5,-16,0,0,0,1.42,0,上櫃化工,其他化工產品,"衛生清潔用品,化學工業,其他化工產品",台灣主要從事生產界面活性劑廠商,
"979	",4711.TW,永純,16.75,0.9,91,4.36,10,6.11,0.05,0.21,11,22,50,0,0,0,0,0,0,0,-0.37,-19,9,20,0,0,0,0,0.15,上櫃化工,合成樹脂,"合成樹脂,化學工業",台灣生產酸醇樹脂製造廠商,
"980	",4714.TW,永捷,12.1,2.54,916,4.86,26,22.18,0.22,-1.73,9,0,0,1,0,0,1,0,0,-1.91,-0.03,8,81,93,0,-0.1,-0.1,0,0.21,上櫃化工,PU樹脂,"PU樹脂,化學工業",台灣PU樹脂大廠,
"981	",4716.TW,大立,23.9,1.27,12642,11.98,22,9.44,3.91,-0.26,11,0,0,0,1,1,0,0,0,-0.07,0.3,-18,-19,-5,0,-0.2,-0.2,0.88,0,上櫃化工,合成樹脂,"合成樹脂,化學工業",台灣主要從事生產合成樹脂廠商,
"982	",4720.TW,德淵,24.6,9.82,4918,4.49,26,11.45,0.4,0.32,6,31,19,0,0,0,0,0,0,0.86,-1.86,-9,15,8,0,0.1,0.1,0,0.33,上市化工,熱熔膠,"熱熔膠,化學工業",台灣最大熱熔膠供應商,
"983	",4721.TW,美琪瑪,87.7,-0.23,717,6.02,66,7.5,1.23,1.76,10,14,71,0,0,0,0,0,0,-1.22,-0.51,17,2,14,0,-0.2,-0.2,0,0,上櫃化工,正極材料,"電池材料相關,化學產品通路,正極材料,化學工業,其他化工產品",全球最大PTA氧化觸媒供應商，也生產正極材料,
"984	",4722.TW,國精化,306.5,5.87,3749,4.9,296,10.35,7.07,0.03,3,451,1,1,1,0,0,1,2.01,1.83,-3.68,-23,-7,-2,4.4,2.3,6.7,0.88,0,上市化工,合成樹脂,"合成樹脂,化學工業",台灣不飽和聚酯樹脂大廠,
"985	",4726.TW,永昕,26,8.33,498,2.64,50,20.7,0.06,-0.65,5,0,0,0,0,0,1,0,0,0.04,-0.5,-60,-40,58,0,0,0,0,0.18,上櫃生技醫療,醫藥研發外包服務,"醫藥產業,醫藥研發外包服務",晟德轉投資之CDMO廠,
"986	",4728.TW,雙美,384.5,0,0,2.65,209,5.45,0.03,4.04,8,25,32,0,1,0,0,0,0,0,-0.41,-5,24,11,0,0,0,0.1,0.03,上櫃生技醫療,醫用植入材料,"生物科技,生技特用化學品,醫用植入材料,輔助與彌補用醫材",台灣首家生產醫療級膠原蛋白溶液的GMP醫材廠,
"987	",4729.TW,熒茂,21.5,-0.69,490,4.72,17,7.92,0.15,0,7,425,2,0,0,0,0,0,0,-1.26,2.94,-15,-7,-5,0,-0.1,-0.1,0,0.29,上櫃光電,觸控面板,"面板業,觸控面板",強茂轉投資之觸控面板廠,
"988	",4735.TW,豪展,30.7,0.33,5,0.49,13,4.16,0,0.46,6,36,17,0,1,0,0,0,0,0,-0.11,-22,3,14,0,0,0,0.15,0.08,上櫃生技醫療,體溫計,"血壓計,體溫計,診斷與監測用醫材,其他醫療器材",全球知名紅外線額耳溫槍生產商,
"989	",4736.TW,泰博,123.5,0.41,99,1.61,117,9.54,0.15,1.68,6,14,43,0,0,0,0,0,0,0,-0.25,-13,-15,1,0,0,0,0,0.04,上市生技醫療,血糖儀,"血糖儀,體溫計,體外診斷用醫材,檢驗試劑／紙,診斷與監測用醫材,生理監測裝置",台灣HCT(血球容積)變化檢測技術領導廠,
"990	",4737.TW,華廣,57.2,0.35,66,4.2,44,7.74,0.07,-1.67,7,0,0,0,0,0,0,0,0,0.08,-0.21,0,-13,-14,0,0,0,0,0,上市生技醫療,血糖儀,"血糖儀,體外診斷用醫材",以Bionime為自有品牌生產居家醫療用血糖機及測試片廠商,
"991	",4739.TW,康普,105,-0.94,2662,9.25,132,12.47,4.63,2.48,8,13,62,1,0,0,0,0,0,-1.99,0.18,13,141,121,0,-1.5,-1.5,0,0,上市化工,正極材料,"電池材料相關,強酸產品,正極材料,化學工業,其他化工產品",台灣特用化學材、電池材料、PTA氧化觸媒大廠,
"992	",4741.TW,泓瀚,55.9,-0.89,504,6.19,20,3.48,0.29,0.35,8,70,11,0,0,0,0,0,0,-5.49,5.3,0,30,14,0,-0.2,-0.2,0,0.53,上櫃化工,染料，顏料,"染料，顏料,化學工業",台灣最大噴墨打印墨水研發與製造公司,
"993	",4743.TW,合一,50.6,5.09,2426,6.18,231,48.04,1.5,-0.46,4,0,0,0,0,0,0,0,0,0.18,-0.5,-64,2,52,0,-0.1,-0.1,0,0.1,上櫃生技醫療,植物新藥,"醫藥產業,新藥研發,植物新藥",中天轉投資的植物新藥研發公司,
"994	",4744.TW,皇將,25.2,1.2,27,2.74,14,5.69,0.01,-1.03,5,0,0,0,0,0,0,0,0,-1.16,-0.11,25,26,-12,0,0,0,0,0.67,上櫃生技醫療,醫療保健設備／裝置,"醫療保健設備/裝置,產業機械",台灣製藥設備及檢驗儀器製造廠,
