符合條件商品
資料日期：2026年  6月 30日
策略,	.常用
1453	,"6629.TW","泰金-KY","108.5","0","23","1.38","42","3.84","0.03","2.32","6","10","60","1","0","0","0","0","0","1.09","0.32","-28","90","88","0","-0","0","0","0.08","上櫃居家生活","金屬加工／製品","傳產其他,金屬加工/製品",泰國家飾鑄件大廠
1454	,"6640.TW","均華","1025","-0.97","171","4.83","296","2.89","1.79","1.58","11","52","21","0","0","0","0","0","0","0","1.48","-56","-43","58","0","-0.6","-0.6","0","0.38","上櫃半導體","封測用設備","設備儀器商,封測用設備",均豪旗下，從事半導體封裝設備的製造
1455	,"6641.TW","基士德-KY","18","0.28","16","0.28","7","3.65","0","-0.4","2","0","0","0","0","0","0","0","0","0","-0.68","-16","18","8","0","-0","0","0","0.08","上市綠能環保","幫浦","水資源,水資源設備/耗材,幫浦,通用機械,產業機械",大陸水處理環保設備與技術服務綜合服務商
1456	,"6642.TW","富致","78.8","3.96","305","5.01","29","3.74","0.24","0.92","9","33","27","0","1","0","0","0","0","-1.13","-4.75","-0","29","8","0","-0","0","0.73","0.24","上櫃電子零組件","熱敏電阻","被動元件,熱敏電阻",台灣PPTC自復式保險絲製造商
1457	,"6643.TW","M31","476","3.82","298","3.16","199","4.21","1.42","-1.57","3","0","0","0","0","0","0","0","0","0.01","-0.29","-24","-18","-4","0","-0.4","-0.4","0","0.3","上櫃半導體","設計IP","IC設計,設計IP",主攻高速傳輸的矽智材廠商
1458	,"6651.TW","全宇昕","153.5","6.23","477","6.92","53","3.46","0.71","2.44","14","18","78","0","1","0","0","0","0","-2.16","1.89","-1","12","6","0","0.2","0.2","0.88","0","上櫃半導體","電晶體","分離式元件,二極體,電晶體",分離式半導體元件廠
1459	,"6654.TW","天正國際","185","-1.07","48","2.41","76","3.73","0.09","-0.1","8","0","0","0","1","0","0","0","0","-0.13","2.88","8","107","77","0","0","0","1.85","0","上櫃其他電子","設備儀器商","設備儀器商",專業的被動元件自動化生產設備商
1460	,"6655.TW","科定","123","0.41","8","0.82","99","8.06","0.01","1.68","7","31","23","0","0","0","0","0","0","0.01","1.13","-4","24","26","0","0","0","0","0.1","上市其他","木地板","建材,複合板,木地板",主要從事木製板材之製造商
1461	,"6657.TW","華安","36.4","0.83","82","1.39","32","8.88","0.03","-0.79","7","0","0","0","0","0","0","0","0","-0.03","-0.15","-33","-24","17","0","0","0","0","0.18","上市生技醫療","新藥研發","醫藥產業,新藥研發,生命科學工具,體外診斷用醫材,檢驗試劑／紙,診斷與監測用醫材",小分子新藥研發廠
1462	,"6658.TW","聯策","234","9.86","3508","7.75","85","3.64","8.14","1.64","12","41","29","0","1","0","0","1","1.54","1.42","-2.19","24","-3","6","0","0.4","0.4","2.02","0","上市其他電子","PCB相關設備","PCB相關設備,設備儀器商",電路板外觀檢測領域知名企業
1463	,"6661.TW","威健生技","18","-2.44","16","3.52","4","2.33","0","0.03","6","0","0","0","1","0","0","0","0","0","0.69","40","33","17","0","-0","0","0.22","0","上櫃生技醫療","生技服務","生物科技,生技服務,體外診斷用醫材,檢驗試劑／紙,IVD檢驗儀器設備",台灣第一家獲得生物晶片檢測雙認證之公司
1464	,"6662.TW","樂斯科","29.9","0","6","2.51","8","2.56","0","0.16","7","41","17","0","0","0","0","0","0","0","-0.02","-13","-19","-5","0","0","0","0","0","上櫃生技醫療","生命科學工具","生命科學工具,體外診斷用醫材,IVD檢驗儀器設備,診斷與監測用醫材",台灣知名實驗鼠繁殖中心
1465	,"6664.TW","群翊","391","2.36","538","3.01","238","6.11","2.11","1.79","4","37","11","1","0","0","0","0","0","0.03","2.25","-5","8","13","0","0.3","0.3","0","0.22","上櫃電子零組件","PCB相關設備","PCB相關設備,設備儀器商",全球最大PCB塗佈烘烤設備廠商
1466	,"6666.TW","羅麗芬-KY","43.7","0.69","23","0.92","21","4.74","0.01","0.76","6","165","4","0","1","0","0","0","0","0","-0.75","38","35","7","0","-0","0","0.16","0","上市生技醫療","美妝保養品","時尚產業,美妝保養品,美容",銷售以面部類為主的大陸美妝品牌公司
1467	,"6667.TW","信紘科","268","2.88","311","1.92","132","4.93","0.83","3.33","8","20","40","0","1","0","0","0","0","0.82","-1.48","14","13","10","0","0.1","0.1","0.23","0.1","上櫃其他電子","設備儀器商","電子其他,設備儀器商,廠務工程",高科技廠務工程及製程設備領域之專業廠商
1468	,"6668.TW","中揚光","38.95","0.52","436","1.94","31","10.71","0.17","-1.11","7","0","0","0","0","0","0","0","0","-0.25","1.84","12","12","15","0","0","0","0","0","上市光電","模具","光學鏡片/頭,光學元件,機械零組件,模具",鴻海集團轉投資的光學鏡片模具廠
1469	,"6669.TW","緯穎","4635","1.2","1995","4.37","8614","18.59","92.23","51.59","4","16","25","0","1","0","0","0","0","-0.45","11.12","2","18","45","14.2","-23.8","-9.6","0.64","0.33","上市電腦及週邊設備","伺服器","伺服器,AI伺服器,ASIC伺服器,電腦系統業",緯創轉投資之大型雲端資料中心硬體供應商
1470	,"6670.TW","復盛應用","255.5","2.4","1236","3.81","356","13.94","3.09","7.01","4","9","44","1","0","0","0","0","0","-1.74","16.68","4","32","10","3.1","-1.6","1.5","0","0.19","上市運動休閒","高爾夫球桿頭","高爾夫球桿頭,運動產業",全球最大之高爾夫球桿頭製造商
1471	,"6671.TW","三能-KY","24.35","-0.2","49","2.46","15","6.08","0.01","0.01","5","34","15","0","0","0","0","0","0","0.05","1.02","-30","-26","-13","0","-0","0","0","0.13","上市居家生活","傳產其他","傳產其他",專業烘培器具製造商
1472	,"6672.TW","騰輝電子-KY","300","6.57","5110","6.57","214","8.08","15.02","2.8","6","44","14","1","1","0","0","1","0.63","7.25","-4.56","4","35","28","0","-0.2","-0.2","1.15","0","上市電子零組件","銅箔基板","LED,LED散熱基板,銅箔基板,印刷電路板相關",於大陸生產的台資銅箔基板廠
1473	,"6674.TW","鋐寶科技","17.3","1.17","40","2.34","12","6.86","0.01","-1.24","3","0","0","0","0","0","0","0","0","0","-0.45","3","-24","-25","0","0","0","0","0.12","上市通信網路","接取設備","用戶端設備,無線網路設備系統(WLAN),網通設備,接取設備",仁寶轉投資之Cable CPE廠商
1474	,"6679.TW","鈺太","263.5","2.13","141","1.74","145","5.5","0.37","1.95","12","32","38","0","0","0","0","0","0","-0.17","0.87","-4","7","7","0","0.3","0.3","0","0.23","上櫃半導體","MEMS","類比IC,IC設計,影音IC,感測元件,MEMS",台灣MEMS麥克風晶片龍頭
1475	,"6680.TW","鑫創電子","48.3","-0.21","7","1.03","12","2.4","0","-0.04","5","590","1","1","0","0","1","0","0","0.04","0.76","-0","24","25","0","0","0","0","0.21","上櫃電腦及週邊設備","工業電腦","工業電腦",智能交通車載電腦系統製造商
1476	,"6683.TW","雍智科技","1725","3.29","382","3.29","475","2.76","6.56","4.64","15","84","18","0","0","0","0","1","1.23","5.03","-6.19","-7","12","33","0","6.7","6.7","0","0","上櫃半導體","測試用板卡","封測服務與材料,測試用板卡",台灣IC測試設備材料供應商
1477	,"6684.TW","安格","58.7","-0.17","849","6.12","26","4.46","0.51","-0.24","4","0","0","0","1","0","0","0","0","-0.33","1.05","49","41","1","0","-0.3","-0.3","0.56","0","上櫃半導體","影音IC","IC設計,設計IP,影音IC,高速傳輸介面IC",安國旗下的多媒體視訊轉換控制晶片廠
1478	,"6689.TW","伊雲谷","63.5","0.79","195","2.54","43","6.8","0.12","-0.45","7","51","14","0","0","0","1","0","0","0.05","-0.25","0","-0","-6","0","-0","0","0","0.23","上市數位雲端","雲端科技","雲端科技,Internet技術與基礎設施",台灣雲端託管服務龍頭廠商
1479	,"6690.TW","安碁資訊","162","0.93","61","1.56","49","3","0.1","1.62","5","19","26","0","0","0","0","0","0","0","0.93","-2","10","17","0","-0.1","-0.1","0","0.14","上櫃數位雲端","資訊安全","資訊安全,軟體業",宏碁旗下資訊安全管理服務廠
1480	,"6691.TW","洋基工程","761","-4.28","1719","7.04","925","12.15","13.5","10.71","7","27","26","0","1","0","0","0","0","0.88","-2.56","34","82","76","9.2","-8.4","0.8","0.41","0","上市其他電子","廠務工程","電子其他,廠務工程",高科技廠房無塵室統包及節能工程服務商
1481	,"6692.TW","進能服","26.35","0","43","5.88","16","5.88","0.01","-1.99","3","0","0","0","0","0","0","0","0","0.06","-0.37","92","3","-68","0","-0","0","0","0.11","上櫃綠能環保","太陽能系統運用","太陽能,太陽能系統運用",一體化太陽光電發電系統服務商
1482	,"6693.TW","廣閎科","234.5","6.59","616","5.23","107","4.57","1.43","1.52","10","63","16","0","1","0","0","0","0","2.58","18.96","5","115","78","0","0.5","0.5","0.97","0","上櫃半導體","電晶體","馬達IC,IC設計,分離式元件,電晶體",茂迪轉投資功率半導體元件設計公司
1483	,"6695.TW","芯鼎","59.6","1.19","934","3.4","52","10.67","0.56","-1.03","5","0","0","0","1","0","0","1","1.17","5.07","-5.92","1","-25","-9","0","0.1","0.1","0.83","0","上市半導體","影音IC","IC設計,消費性IC,影音IC,安全監控IC",凌陽旗下影像及視訊處理IC設計公司
1484	,"6697.TW","東捷資訊","41.4","0.12","42","1.57","11","2.73","0.02","-0.21","9","15","60","0","0","0","0","0","0","0","0.62","-5","6","5","0","0","0","0","0.14","上櫃資訊服務","企業資源規劃","軟體業,企業資源規劃,客戶關係管理",東元旗下ERP整合規劃廠
1485	,"6698.TW","旭暉應材","43.3","-2.04","819","4.07","29","6.64","0.36","-1.01","3","0","0","0","1","0","0","0","0","0.23","-0.47","24","-35","-24","0","-0","0","0.64","0","上市其他電子","其他電子零件","其他電子零件,電子零件元件,半導體製程設備,設備儀器商",高精細金屬遮罩、微波及半導體零件生產商
1486	,"6703.TW","軒郁","109.5","0","46","1.37","36","3.3","0.05","1.55","7","16","44","0","0","0","0","0","0","0","0.11","-11","17","14","0","-0","0","0","0.06","上櫃生技醫療","美妝保養品","Internet應用與服務,電商平台,時尚產業,美妝保養品",銷售以面膜為主的美妝品牌公司
1487	,"6706.TW","惠特","149.5","6.41","2130","7.47","117","7.85","3.17","-1.78","4","0","0","1","0","0","0","0","0","-1.22","0.48","11","-16","-53","0","0.1","0.1","0","0.62","上市光電","LED設備","LED,MicroLED,半導體製程設備,設備儀器商,LED設備",全球最大LED點測分選設備商
1488	,"6708.TW","天擎","40.15","-0.62","38","2.23","12","2.9","0.02","-0.15","2","0","0","0","0","0","0","0","0","0","-0.64","21","-3","-14","0","-0","0","0","0.11","上櫃半導體","安全監控IC","IC設計,安全監控IC",台灣從事嬰兒監控、車用監控及安防視頻網路監控IC廠
1489	,"6712.TW","長聖","158.5","0.32","1480","4.43","161","10.18","2.39","0.48","7","54","13","0","1","1","0","0","0","0.4","0.85","6","25","15","0","-0.1","-0.1","0.36","0","上櫃生技醫療","生物製劑","醫藥產業,新藥研發,生物製劑,醫藥研發外包服務,細胞治療",專注於細胞療法新藥研發
1490	,"6715.TW","嘉基","435.5","2.71","193","3.3","289","6.83","0.84","0.5","10","133","8","0","0","0","0","1","5.82","1.96","-11.41","-28","-26","2","0","-0.9","-0.9","0","0","上市電子零組件","連接線材","電子零件元件,連接線材,傳輸介面,Thunderbolt",嘉澤轉投資之高速連接線器廠商
1491	,"6716.TW","應廣","92.8","1.75","246","4.17","28","3.02","0.23","2.08","13","18","72","0","0","0","0","0","0","0.13","-1.31","-24","32","52","0","0","0","0","0.22","上櫃半導體","MCU","IC設計,MCU",台灣散熱風扇微控制器龍頭廠
1492	,"6719.TW","力智","270","3.25","4096","6.5","228","10.55","11.12","1.57","4","53","8","0","1","0","0","0","0","4.08","6.97","-4","-10","-5","0","-0.4","-0.4","0.94","0","上市半導體","電源管理IC","IC設計,分離式元件,電晶體,電源管理IC",華碩轉投資的電源管理IC設計公司
1493	,"6721.TW","信實","55.5","0.91","8","0.73","14","2.45","0","0.7","6","9","67","0","0","0","0","0","0","-1.09","0.14","4","9","7","0","0","0","0","0.03","上櫃其他","保全業","保全業,服務業,清潔服務,地產,物業管理服務",主要為國內運輸機構及公家機關提供清潔、機電及保全服務
1494	,"6727.TW","亞泰金屬","428.5","7.12","903","6.38","115","2.69","3.75","0.22","12","46","26","0","0","0","0","0","0","-1.36","1.54","22","54","113","0","0.4","0.4","0","0.53","上櫃電子零組件","PCB相關設備","PCB相關設備,設備儀器商",全球知名的銅箔基板高階含浸設備製造商
1495	,"6728.TW","上洋","107.5","0.94","25","1.41","32","3.01","0.03","4.19","6","14","43","0","0","0","0","0","0","0","-0.07","-35","-20","-2","0","-0","0","0","0.11","上櫃居家生活","電器銷售","服務業,消費者服務,電器銷售,家電",商用洗衣設備與家電產品代理商
1496	,"6732.TW","昇佳電子","166.5","2.78","126","2.78","81","4.89","0.21","0.36","9","43","21","0","1","0","0","0","0","0.87","-0.83","-11","-32","-14","0","-0.1","-0.1","0.26","0","上櫃半導體","感測元件","IC設計,感測元件,MEMS",矽創旗下以感測器為主的IC設計公司
1497	,"6733.TW","博晟生醫","24.2","0","136","1.86","33","13.43","0.03","-0.24","6","0","0","0","0","0","0","0","0","0.02","-0.65","-18","-15","6","0","0","0","0","0.16","上櫃生技醫療","骨科類器材","輔助與彌補用醫材,骨科類器材",晟德旗下生物性骨材研發廠
1498	,"6735.TW","美達科技","87","1.16","260","2.09","40","4.62","0.23","0.07","9","488","2","0","0","0","0","0","0","-1.09","1.14","7","155","68","0","0","0","0","0.33","上櫃其他電子","IC檢測設備","IC檢測設備,設備儀器商",半導體類比暨混合訊號IC測試設備知名廠商
1499	,"6741.TW","91APP*-KY","60.7","0.17","196","1.49","73","6.03","0.12","0.88","5","14","36","0","0","0","0","0","0","0.21","-1.38","6","32","32","0","-0.1","-0.1","0","0.07","上櫃數位雲端","電商服務","軟體業,應用軟體,Internet技術與基礎設施,電商服務",台灣知名虛實融合(OMO)新零售服務商
1500	,"6742.TW","澤米","67.8","5.28","2018","7.45","48","7.13","1.36","-0.64","4","0","0","0","1","0","0","0","0","-3.11","2.59","-1","-51","-46","0","0.3","0.3","0.98","0","上市光電","光學膜","面板零組件,光學膜,電子其他",光學鍍膜及半導體鍍膜公司
1501	,"6743.TW","安普新","30.3","-1.46","497","3.09","45","15","0.15","0.17","7","151","5","0","1","0","0","0","0","0.01","0.46","-29","-20","-6","0","0","0","0.52","0","上市其他電子","耳機","藍牙耳機,電聲產品,耳機",音樂娛樂或電競用耳機製造商
1502	,"6751.TW","智聯服務","44.9","0.45","24","1.23","10","2.22","0.01","-0.88","9","27","33","0","0","0","0","0","0","0","1.14","42","-6","-14","0","-0","0","0","0.1","上櫃資訊服務","系統整合","系統整合,軟體業",宏碁旗下IT規劃整合及服務廠
1503	,"6752.TW","叡揚","99","0.92","13","2.96","37","3.71","0.01","0.06","5","18","28","0","0","0","0","0","0","0.12","-0.84","3","10","4","0","-0","0","0","0.17","上櫃資訊服務","應用軟體","軟體業,企業資源規劃,應用軟體",企業e化應用軟體開發與服務廠
1504	,"6753.TW","龍德造船","136.5","6.23","5539","9.34","160","11.73","7.47","1.22","7","13","54","1","1","0","0","0","0","0.08","-1.74","7","27","18","0","1.1","1.1","0.23","0","上市航運業","造船業","造船業",台灣民營造船業者
1505	,"6754.TW","匯僑設計","44.5","0.56","10","0.23","29","6.6","0","-0.29","6","783","1","0","0","0","0","0","0","0","-0.05","0","-19","-18","-0","-0","-0","0","0.09","上市居家生活","設計裝潢","設計裝潢,營造工程",主要從事建築室內設計及裝潢裝修工程
1506	,"6756.TW","威鋒電子","97.9","4.15","140","3.83","69","7","0.14","-0.33","7","0","0","0","1","0","0","0","0","0.1","-2.15","8","21","10","0","-0.2","-0.2","0.58","0.19","上市半導體","USB IC","IC設計,USB IC",威盛旗下USB高速傳輸控制晶片廠
1507	,"6761.TW","穩得","185.5","3.06","219","1.94","65","3.5","0.4","2.08","8","30","27","0","0","0","0","0","0","0.42","-0.76","-2","-5","-10","0","-0.6","-0.6","0","0.26","上櫃電子零組件","電子元件代理商","被動元件,檢測驗證服務,電子元件代理商,電子通路,設備儀器商",國內知名的EMC一站式服務商
1508	,"6762.TW","達亞","178","4.71","1","0","63","3.52","0","-0.39","2","0","0","0","1","0","0","0","0","0.01","-0.11","17","13","-10","0","0","0","0.32","0.11","上櫃生技醫療","手術與治療用醫材","手術與治療用醫材",以二類、三類醫療器材及零組件研究開發與設計代工廠
1509	,"6763.TW","綠界科技*","47.45","1.39","830","1.6","87","1.84","0.39","0.39","5","25","20","0","1","0","0","0","0","-0.21","-0.32","3","14","13","0","0.1","0.1","0.21","0","上櫃數位雲端","電子支付","電子支付,軟體業",歐買尬旗下第三方支付平台
1510	,"6767.TW","台微醫","24.65","-0.6","15","1.61","10","3.92","0","-0.12","10","61","16","0","0","0","0","0","0","0.01","-1.02","-8","2","4","0","0","0","0","0.1","上櫃生技醫療","骨科類器材","輔助與彌補用醫材,骨科類器材",鐿鈦旗下脊椎融合手術產品供應商
1511	,"6768.TW","志強-KY","74.7","-1.71","403","2.63","149","20.01","0.3","1.55","3","18","17","1","0","0","0","0","0","0.24","0.1","-14","-2","-6","-0","-0.1","-0.1","0","0.24","上市運動休閒","鞋材","傳產其他,製鞋業",足球鞋代工製造龍頭大廠
1512	,"6770.TW","力積電","79.7","1.01","197058","3.3","3717","468.24","156.22","-0.29","14","6","233","0","1","0","0","0","0","0.88","0.08","14","59","31","0.6","-45.5","-44.9","0.85","0","上市半導體","晶圓代工","晶圓代工,IC製造",全球前十大晶圓代工廠之一
1513	,"6776.TW","展碁國際","53.9","0.37","189","1.86","49","9.16","0.1","1.73","5","9","56","0","0","0","0","0","0","-1.25","1.66","1","52","31","0","-0.1","-0.1","0","0.11","上市電子通路","電腦通路商","電腦通路商,3C通路商,電子通路,軟體業,軟體通路／代理,遊戲機,遊戲產業,電器銷售,家電",台灣第二大電子通路代理商
1514	,"6781.TW","AES-KY","1180","4.42","1524","7.08","1008","8.54","18.05","9.76","10","30","33","0","1","0","0","0","0","-0.38","-1.63","5","21","26","0","4","4","0.29","0.15","上市電子零組件","車用鋰電池","車用鋰電池,電池,儲能設備",新普轉投資之鋰電池模組製造商
1515	,"6782.TW","視陽","196","0.51","135","1.79","123","6.3","0.26","4.66","13","12","108","0","0","0","0","0","0","0.01","-0.3","20","23","19","0","0.2","0.2","0","0.07","上市生技醫療","隱形眼鏡","隱形眼鏡,輔助與彌補用醫材",明基材轉投資，為亞洲矽水膠隱形眼鏡代工龍頭
1516	,"6785.TW","昱展新藥","116.5","-2.92","60","4.17","78","6.68","0.07","-1.2","9","0","0","0","0","0","0","0","0","0.61","-0.27","0","-20","-0","0","0","0","0","0.11","上櫃生技醫療","新藥研發","醫藥產業,新藥研發",開發治療鴉片類成癮症及難治型憂鬱症之長效藥物
1517	,"6788.TW","華景電","430.5","1.89","412","2.25","167","3.87","1.77","4.45","7","27","26","0","0","0","0","0","0","1.09","2.57","16","25","14","-0","-0.2","-0.2","0","0","上櫃半導體","半導體製程設備","半導體製程設備,設備儀器商",國內晶圓製程AMC防治設備龍頭
1518	,"6789.TW","采鈺","513","3.12","2004","2.41","1633","31.83","10.32","0.8","10","93","11","0","1","0","0","0","0","0.06","-1.3","5","16","8","-0.1","1.3","1.2","0.74","0","上市半導體","影像感測元件","影像感測元件,晶圓代工,IC測試,IC封裝測試,IC製造,數位相機",台積電旗下影像感測器後段製程生產企業
1519	,"6790.TW","永豐實","40.8","0.87","362","1.36","109","26.71","0.15","0.92","11","14","79","0","1","0","0","0","0","0.33","-0.63","-7","-3","-1","0","-0.1","-0.1","0.06","0","上市造紙","家庭用紙","家庭用紙,造紙業",台灣家庭用紙龍頭製造商，為永豐餘旗下子公司
1520	,"6791.TW","虎門科技","105","2.44","170","4.39","22","2.08","0.18","-0.61","7","23","30","0","0","0","0","0","0","0","-0.69","-14","6","10","0","-0","0","0","0.25","上櫃資訊服務","系統整合","系統整合,軟體業,企業資源規劃",CAE、CPC導入暨顧問諮詢服務廠
1521	,"6792.TW","詠業","63","1.29","38","1.93","30","4.79","0.02","0.46","13","35","37","0","0","0","0","0","0","0","-0.72","6","16","6","0","-0","0","0","0.16","上市通信網路","天線","被動元件,MLCC,其他電子零件,電子零件元件,網通設備,天線",達方轉投資的天線、壓電陶瓷元件、電路保護元件廠
1522	,"6796.TW","晉弘","56.9","2.15","44","4.85","23","4.02","0.03","-0.49","5","0","0","1","0","0","0","0","0","-1.08","-0.13","-2","-7","9","0","0","0","0","0.13","上市生技醫療","醫學影像裝置","診斷與監測用醫材,醫學影像裝置",醫療影像診斷系統解決方案供應商
1523	,"6799.TW","來頡","98.8","2.17","510","3.21","43","4.37","0.5","1.11","6","30","20","0","1","0","0","0","0","0.57","0.79","-9","3","2","0","0.3","0.3","0.54","0","上市半導體","電源管理IC","IC設計,電源管理IC",台灣一家電源管理IC供應商
1524	,"6803.TW","崑鼎","289","0.17","70","0.35","210","7.28","0.2","3.89","7","15","47","1","1","0","0","0","0","0.04","-0.06","17","-4","1","-0.1","-0.1","-0.2","0.02","0","上櫃綠能環保","回收焚化／掩埋清運","控股公司,傳產其他,回收焚化／掩埋清運",中鼎集團旗下，台灣知名廢棄物處理、焚化爐營運商
1525	,"6804.TW","明係","16.1","-1.83","26","0.61","8","4.75","0","-0.82","11","473","2","0","1","0","0","0","0","0.02","-0.21","33","11","22","0","-0","0","0.12","0","上櫃運動休閒","自行車","車輛整車,自行車",台灣自行車OEM/ODM公司
1526	,"6805.TW","富世達","1680","3.38","1260","9.54","1152","6.86","20.95","10.71","7","33","21","0","0","0","1","1","0.8","1.08","-0.87","-13","37","70","0.7","-8.3","-7.6","0","0.44","上市電子零組件","樞紐","樞紐,電子零件元件",全球精密軸承製造領導商之一
1527	,"6807.TW","峰源-KY","33.45","0","10","2.24","18","5.4","0","-0.18","1","0","0","0","0","0","0","0","0","-0.04","-0.4","-1","-20","-27","0","-0","0","0","0.05","上市居家生活","傢俱","家居用品,傢俱",室內傢俱研發生產銷售商
1528	,"6811.TW","宏碁資訊","208","0.24","82","1.45","86","4.14","0.17","2.41","10","11","91","0","0","0","0","0","0","-2.71","2.06","-35","31","20","0","-0","0","0","0.21","上櫃數位雲端","系統整合","系統整合,軟體業",宏碁旗下，企業數位轉型服務供應商
1529	,"6821.TW","聯寶","64.5","4.37","2001","8.9","21","3.43","1.28","0.28","10","193","5","1","1","0","0","0","0","0.47","4.74","-9","20","-9","0","0.3","0.3","0.56","0.26","上櫃電子零組件","變壓器","變壓器,無線充電,電子零件元件",主要從事變壓器及電感器等磁性元件製造
1530	,"6823.TW","濾能","67.1","0","83","2.38","20","3.05","0.06","-3.05","5","0","0","0","0","0","0","0","0","-0.16","-0.08","-16","15","19","0","0","0","0","0.14","上櫃半導體","電子其他","電子其他",半導體先進製程關鍵耗材供應商
1531	,"6829.TW","千附精密","222.5","-0.89","1387","3.56","132","5.92","3.14","1.36","12","40","30","0","1","0","0","0","0","0.7","3.37","6","37","38","0","-0.4","-0.4","0.87","0","上櫃半導體","半導體製程設備","半導體製程設備,設備儀器商,面板設備,機械零組件,飛機零件/製造",精密零組件整合及半導體關鍵零組件製造商
1532	,"6830.TW","汎銓","496.5","-1.1","1384","4.98","257","5.34","6.89","-0.43","5","0","0","1","0","0","0","0","0","-0.96","1.28","3","19","22","0","-0.4","-0.4","0","0.51","上市其他電子","檢測驗證服務","檢測驗證服務,設備儀器商",半導體材料分析服務龍頭
1533	,"6834.TW","天二科技","119","9.17","891","5.5","105","8.85","1.05","0.39","11","96","11","0","1","0","0","0","0","-4.68","42.06","6","59","30","0","0.1","0.1","2.92","0","上市電子零組件","晶片電阻","被動元件,晶片電阻",被動元件貼片電阻製造商
1534	,"6835.TW","圓裕","34.6","1.35","40","3.37","23","6.62","0.01","-0.11","10","487","2","1","0","0","1","0","0","0.02","-0.09","-19","-19","-7","0","-0","0","0","0.13","上市電子零組件","軟板","電子零件元件,軟板,印刷電路板相關,連接線材",台灣軟板及連接線組製造商
1535	,"6840.TW","東研信超","62.5","1.96","52","2.12","19","3.08","0.03","0.57","7","128","5","1","0","0","0","0","0","0","-1.13","3","17","11","0","-0","0","0","0.29","上櫃其他電子","檢測驗證服務","檢測驗證服務,設備儀器商",電子設備及電子產品的測試技術服務商
1536	,"6841.TW","長佳智能","60.9","0.5","259","1.16","58","9.52","0.16","0","4","473","1","0","1","0","0","0","0","0.01","-0.63","13","13","5","0","0.1","0.1","0.22","0","上櫃生技醫療","智慧醫療技術","智慧醫療技術",電腦分析輔助診斷系統供應商
1537	,"6843.TW","進典","41","0.74","44","2.21","14","3.33","0.02","-0.21","5","38","13","1","0","0","0","0","0","0.02","3.56","-24","-6","5","0","-0","0","0","0.11","上櫃電機機械","工業閥門","機械零組件,工業閥門",高階工業閥門製造商
1538	,"6844.TW","諾貝兒","65","0.15","25","0.46","24","3.74","0.02","0.32","8","32","25","0","1","0","0","0","0","0","-0.06","13","0","-2","0","-0","0","0.09","0","上櫃生技醫療","醫藥流通","醫療器材通路,醫藥流通,藥品通路",以「丁丁藥局」為品牌之連鎖藥妝及藥局通路業者
1539	,"6846.TW","綠茵","66.6","4.55","1","0","18","2.71","0","1.04","4","15","27","1","1","0","0","0","0","0","0.4","1","-20","-14","0","-0","0","0.08","0.08","上櫃食品","食品生技","生物科技,食品生技",台灣保健食品原料製造商
1540	,"6855.TW","數泓科","122","-1.21","13","3.24","28","2.32","0.02","1.49","0","29","0","0","1","0","0","0","0","0","0.15","23","-22","-16","0","0","0","0.35","0","上櫃其他電子","手工具","手工具,產業機械",台灣數位手工具領導者
1541	,"6856.TW","鑫傳","45.4","1.34","13","2.9","13","2.82","0.01","-0.26","5","21","24","0","0","0","0","0","0","0.17","2.18","-9","-5","0","0","-0","0","0","0.16","上櫃文化創意","有線電視","無店舖販售,電視購物,傳播事業,影音娛樂,有線電視",台數科轉投資衛星電視台、節目製作、電視購物公司
1542	,"6859.TW","伯特光","125","2.04","95","3.27","52","4.16","0.12","-0.14","3","128","2","0","1","0","0","0","0","-0.33","8.54","-10","-55","-45","0","-0","0","0.24","0.15","上櫃光電","模具","光學鏡片/頭,光學元件,機械零組件,模具",台灣精密光學鏡片模具大廠
1543	,"6861.TW","睿生光電","333","4.23","429","4.54","139","4.16","1.4","1.34","11","55","20","0","1","0","0","0","0","0.37","0.17","1","66","49","0","0.1","0.1","2.42","0.46","上市生技醫療","設備儀器商","設備儀器商",經營X光平板感測器產品
1544	,"6863.TW","永道-KY","91.8","1.55","103","1.66","69","7.49","0.09","0.21","8","52","15","1","0","0","0","0","0","-0.01","-0.87","-18","74","20","0","-0","0","0","0.24","上市通信網路","RFID相關","網通設備,RFID相關",永豐餘旗下RFID標籤ODM廠
1545	,"6865.TW","偉康科技","29.05","2.11","78","5.98","5","1.58","0.02","-1.61","5","0","0","0","0","0","0","0","0","0.02","-0.14","-25","-49","-50","0","-0","0","0","0.15","上櫃數位雲端","應用軟體","軟體業,企業資源規劃,應用軟體",金融業數位轉型解決方案供應商
1546	,"6870.TW","騰雲","263.5","7.77","70","8.59","62","2.34","0.18","2.08","4","64","6","1","1","0","0","0","0","0.33","-3.01","3","56","48","0","0.1","0.1","0.99","0.37","上櫃數位雲端","電商服務","系統整合,軟體業,Internet技術與基礎設施,電商服務",台灣專業零售業一站式解決方案提供商
1547	,"6874.TW","倍力","83.3","0","25","1.68","18","2.2","0.02","-0.32","9","11","82","1","0","0","0","0","0","-0.05","-0.7","60","39","71","0","-0","0","0","0","上櫃資訊服務","軟體通路／代理","軟體業,軟體通路／代理",資通轉投資之企業軟體代理及開發廠
1548	,"6875.TW","國邑*","38.5","0.26","197","7.55","50","6.46","0.08","-1.09","9","0","0","0","1","0","0","0","0","-0.01","-0.59","0","-100","-89","0","0","0","0.21","0","上櫃生技醫療","新藥研發","醫藥產業,新藥研發",脂質體緩釋劑型肺高壓治療藥物研發廠
