符合條件商品
資料日期：2026年  6月 18日
策略,	.常用
"序號","代碼","商品","成交","漲幅%","總量","振幅","市值(億)","股本(億)","成交值(億)","推估獲利","蘭質","LPE","蘭值","有CB","W55","55高","55低","集保","評比值","大戶增比","人數降比","月增","年增","累增","投三","外三","TOTAL","55漲%","21跌%","產業","細產業","所有細產業",產業地位
91	,"1460.TW","宏遠","7.2","-0.83","612","2.06","50","69.46","0.04","-0.11","4","1430","0","0","1","0","0","0","0","0.04","-0.43","9","-7","-21","0","0","0","0.15","0","上市紡織纖維","織布業","織布業",遠東集團旗下，是一家長短織一貫布廠
92	,"1463.TW","強盛新","17.6","0","45","1.13","30","17.33","0.01","-0.52","5","0","0","0","0","0","0","0","0","-0.01","-0.09","-24","1","-85","0","0","0","0","0.06","上市紡織纖維","染整","染整,織布業,營建,地產",台灣專業的染整廠之一
93	,"1464.TW","得力","10.3","0","519","0.97","44","42.56","0.04","0.18","6","17","35","0","0","0","0","0","0","0.15","-0.01","-12","5","-7","0","0","0","0","0","上市紡織纖維","織布業","織布業",台灣老牌織染一貫化布廠
94	,"1465.TW","偉全","12.5","0.4","67","1.62","13","10.36","0.02","-0.21","9","0","0","0","0","0","0","0","0","0.46","-0.06","-25","19","9","0","0","0","0","0","上市紡織纖維","織布業","織布業",台灣專業的長纖布廠
95	,"1466.TW","聚隆","14.3","2.14","817","3.93","16","11.12","0.08","-0.62","7","36","19","1","0","0","0","0","0","-0.42","-0.07","3","5","-16","0","0","0","0","0.11","上市紡織纖維","尼龍絲","化學纖維,聚酯加工絲,尼龍加工絲,尼龍絲,加工絲",台灣前二大的尼龍加工絲廠之一
96	,"1467.TW","南緯","7.28","-0.27","230","0.55","12","23.36","0.01","-0.47","2","0","0","0","0","0","0","0","0","-0.42","-0.32","-10","-12","-1","0","0","0","0","0","上市紡織纖維","成衣製造","成衣,成衣製造,織布業,資產股",為品牌大廠代工及與Wal-mart合作的成衣廠
97	,"1468.TW","昶和","12","0","71","2.09","19","16.04","0.01","-0.18","5","0","0","0","0","0","0","0","0","0.01","-0.15","5","-37","-46","0","0","0","0","0.07","上市紡織纖維","織布業","織布業,棉紡業,紡紗",尼龍長織布廠
98	,"1470.TW","大統新創","22.6","-1.09","0","2.4","20","8.58","0","0.1","6","29","21","0","1","0","0","0","0","-0.01","-0.32","9","-18","-14","0","0","0","0.12","0","上市紡織纖維","染整","染整,織布業",台灣知名的染整廠，並跨足機能布
99	,"1471.TW","首利","10.95","-5.6","1502","11.21","17","15.04","0.31","-0.24","3","0","0","0","0","0","0","0","0","-0.45","-0.2","-15","-66","-56","0","0","0","0","0","上市電子零組件","電源供應器","電源供應器,機殼,電子零件元件",台灣電源供應器及機殼廠
100	,"1472.TW","三洋實業","91","0","95","1.87","48","5.25","4.6","0.86","9","13","69","1","0","0","0","0","0","-0.87","0.11","15","35","5","0","0","0","0","0.05","上市建材營造","基礎建設","基礎建設,營造工程",承建公共工程、商辦、住宅等營造工程
101	,"1473.TW","台南","20.2","-1.7","106","0.74","30","14.62","0.01","-0.63","7","9","78","0","0","0","0","0","0","-0.66","0.23","14","-2","-18","0","0","0","0","0.07","上市紡織纖維","成衣製造","成衣,成衣製造",台灣前三大成衣製造商，在大陸有Tony wear自有品牌
102	,"1474.TW","弘裕","10.25","0.49","73","2.49","13","12.99","0.01","-0.07","9","0","0","1","0","0","0","0","0","-0.07","-0.11","-8","5","-5","0","-0","0","0","0","上市紡織纖維","工業紡織品","織布業,工業紡織品",台灣最大的工業用布廠
103	,"1475.TW","業旺","27.4","0.37","52","4.08","18","6.6","0.01","0.34","3","16","19","0","1","0","0","0","0","0","-0.42","0","6","-7","0","-0","0","0.15","0","上市紡織纖維","染料，顏料","染料，顏料,化學工業",台灣紡織助染劑廠
104	,"1476.TW","儒鴻","327","1.08","2917","3.96","888","27.44","11.29","5.89","13","13","100","0","0","0","0","0","0","-0.25","1.4","-6","1","1","2.3","-11.7","-9.4","0","0.09","上市紡織纖維","成衣製造","成衣,成衣製造,織布業",台灣最大針織布及前二大成衣代工廠
105	,"1477.TW","聚陽","221.5","2.07","4404","1.82","535","24.67","3.83","3.55","6","12","50","0","0","0","0","0","0","0.82","0.17","4","9","-4","-2","-3.1","-5.1","0","0","上市紡織纖維","成衣製造","成衣,成衣製造",全球前五大、台灣第一大成衣代工廠
106	,"1503.TW","士電","241.5","2.11","8234","4.9","1232","52.1","27.96","0.85","10","21","48","0","1","0","0","0","0","-1.64","10.63","-10","8","15","-0","-3","-3","0.51","0","上市電機機械","電機","汽機車零組件,引擎相關,資產股,設備儀器商,電機,重電設備,電氣零件與設備,變電設備,電氣開關設備,智慧電網相關,車用充電相關,配電盤,充電樁,電力設備",屬仰德集團，本業以電機相關產品為主，為士林三寶之一
107	,"1504.TW","東元","70","1.89","19762","3.3","1633","237.64","20.31","0.33","5","48","10","0","0","0","0","0","0","-2.48","6.39","1","11","7","-0.3","-5.7","-6","0","0.33","上市電機機械","電機","資產股,小家電,電冰箱,洗衣機,冷氣機,家電,液晶電視,電機,重電設備,配電工程,變頻器,自動化設備,產業機械,電力設備",多角化經營的台灣老牌家電廠
108	,"1506.TW","正道","10.3","-1.44","251","3.35","17","30.04","0.03","0.01","10","141","7","0","0","0","0","0","0","-0.05","0","3","9","11","0","0","0","0","0","上市電機機械","轉向系統","汽機車零組件,車用鍛件,木床/車架,引擎相關,活塞,轉向系統,懸吊系統,車用金屬成型,家居用品,傢俱",台灣知名活塞與汽車鍛件製造商
109	,"1512.TW","瑞利","7.25","1.26","209","5.08","7","9.82","0.01","-0.54","5","0","0","0","0","0","0","0","0","0.01","0","9","-6","4","0","0","0","0","0.13","上市汽車","運動用品","汽機車零組件,汽車鈑金,運動產業,運動用品",主要經營體育用品零售店及汽車鈑金業務
110	,"1513.TW","中興電","176.5","2.62","17875","2.67","865","50.31","18.3","1.87","8","22","36","0","1","0","0","0","0","-1.9","2.57","4","4","2","0.1","0.3","0.4","0.41","0","上市電機機械","電機","其他公用事業,停車場,電機,重電設備,輸配電設備,電氣開關設備,智慧電網相關,配電工程,空調製冷,產業機械,電力設備",台灣知名重電及機電工程廠商
111	,"1514.TW","亞力","121.5","0.83","3051","4.17","329","27.31","7.06","0.3","7","50","14","1","0","0","0","0","0","-3.53","6.25","-7","-31","11","-0","-3.3","-3.3","0","0.31","上市電機機械","電氣零件與設備","電機,電氣零件與設備,變電設備,配電工程,配電盤,電力設備",生產配電盤、電力變壓器為主的電機公司
112	,"1515.TW","力山","25.9","0.78","3323","10.26","47","18.15","0.86","-0.72","6","0","0","0","1","0","0","0","0","-0.78","2.43","30","8","-1","0","0.1","0.1","0.31","0","上市電機機械","健身器材","健身器材,運動產業,木工機械,手工具,產業機械",台灣知名健身器材代工廠
113	,"1516.TW","川飛","20.5","0.24","40","0.49","8","4","0","-0.11","8","0","0","0","0","0","0","0","0","-0.85","0.06","30","-16","30","0","-0","0","0","0.09","上市其他","車用鋰電池","車用鋰電池,電子元件代理商,電子通路,電池",從事電子零組件買賣，並跨足電動車電池導電柄
114	,"1517.TW","利奇","10.5","-0.94","324","1.43","23","22","0.02","-0.46","3","0","0","0","0","0","0","0","0","0","-0.09","10","33","-11","0","0","0","0","0","上市電機機械","自行車零件","自行車零件,產業機械",台灣老牌自行車零件廠
115	,"1519.TW","華城","833","3.74","4010","2.69","2537","31.59","31.74","0.56","6","92","7","0","0","0","0","0","0","-1.22","6.6","-34","-9","4","-0.2","-10.4","-10.6","0","0.34","上市電機機械","變電設備","變電設備,配電盤,電力設備",生產電力變壓器為主之重電廠
116	,"1521.TW","大億","26.6","0.19","72","0.94","20","7.62","0.01","0.17","4","21","19","0","0","0","0","0","0","0.55","-0.03","-6","23","16","0","-0","0","0","0","上市汽車","車燈","車燈,汽機車零組件",台灣最大OEM車燈製造商
117	,"1522.TW","堤維西","32.1","2.07","1443","1.6","98","31.29","0.19","-1.04","7","0","0","0","0","0","0","0","0","0.06","-0.62","-4","40","40","-0","0.1","0.1","0","0","上市汽車","車燈","車燈,汽機車零組件",台灣前二大AM車燈製造商之一
118	,"1524.TW","耿鼎","29.95","2.04","825","1.02","49","16.53","0.17","0.37","5","17","29","0","0","0","0","0","0","0.16","-0.41","-14","19","-14","0","0","0","0","0.2","上市汽車","汽車鈑金","汽機車零組件,汽車鈑金",為汽車AM鈑金件製造商
119	,"1525.TW","江申","66","0.46","16","4.43","48","7.34","0.02","-1.45","3","0","0","0","1","0","0","0","0","0","-0.09","11","29","8","0","0","0","0.27","0","上市汽車","木床／車架","汽機車零組件,木床/車架,汽車鈑金,懸吊系統,機械零組件,模具",台灣最大商用車車架及木床製造商
120	,"1526.TW","日馳","14.55","0.34","107","1.37","9","6","0.01","-0.67","5","0","0","1","0","0","0","0","0","0","-0","5","-10","-18","0","-0","0","0","0.11","上市電機機械","自行車零件","自行車零件,產業機械",全球知名的自行車內、外變速器製造商
121	,"1527.TW","鑽全","33.3","-0.3","212","1.51","46","13.86","0.08","-0.09","7","89","8","0","1","0","0","0","0","0.03","-0.07","-13","-14","-17","0","0","0","0.07","0","上市電機機械","電動工具","電動工具,自行車零件,產業機械",台灣最大的釘槍代工大廠
122	,"1528.TW","恩德","25.4","0.2","3126","2.16","49","19.13","0.49","-0.29","8","0","0","0","0","0","0","0","0","-1.85","0.04","0","-17","9","0","-0.4","-0.4","0","0.35","上市電機機械","木工機械","流通業,家居相關用品通路,雷射鑽孔機、鑽頭,印刷電路板相關,木工機械,產業機械",台灣生產PCB鑽孔機、成型機與木工機械廠商
123	,"1529.TW","樂事綠能","22.9","0","820","2.64","36","15.51","0.13","-0.13","8","40","20","0","1","0","0","0","0","0.63","-0.02","236","158","-8","0","0","0","0.31","0","上市電機機械","配電盤","電力公共事業,配電工程,配電盤,電力設備",以重電事業及太陽能光電業務為主
124	,"1530.TW","亞崴","30.55","0","132","1.8","29","9.46","0.03","-0.62","1","0","0","0","0","0","0","0","0","0.01","-0.79","-59","-43","-10","0","0","0","0","0","上市電機機械","工具機","工具機,龍門機",台灣知名CNC加工機及龍門機製造商
125	,"1531.TW","高林股","12.9","-0.39","85","1.93","24","18.21","0.02","-0.26","7","0","0","0","1","0","0","0","0","-0.24","-0.11","5","-5","-11","0","0","0","0.1","0","上市電機機械","工業用縫紉機","工業用縫紉機,產業機械",全球前三大工業用縫紉機商 自有品牌SiRUBA
126	,"1532.TW","勤美","24","-0.21","1217","3.59","102","42.26","0.19","-0.32","7","58","12","0","1","1","0","0","0","0.09","-0.9","11","26","12","-0","0","0","0.21","0","上市電機機械","引擎相關","汽機車零組件,車用鑄件,引擎相關,傳動系統,剎車系統,車用金屬成型,資產股,機械零組件,營建,地產",事業涵蓋金屬成型、建設住宅、飯店、商場等領域
127	,"1533.TW","車王電","38.2","0.92","181","1.7","37","9.85","0.05","1.01","5","8","63","0","1","0","0","0","0","0","-0.58","1","55","63","0","-0","0","0.44","0","上市汽車","車用電子","車輛整車,客貨車輛相關,車用電子,胎壓監測系統,行車紀錄器,倒車影像系統,手工具,產業機械",主攻AM車用電子零組件之大廠
128	,"1535.TW","中宇","50.4","0.8","102","2","62","12.37","0.02","0.2","6","18","33","0","0","0","0","0","0","-0.02","0.11","-4","-46","-22","0","0","0","0","0","上市電機機械","工程顧問","水資源,污水處理,配電工程,電力設備,其他營造工程,營造工程,工程顧問,環保工程",中鋼集團旗下，環保工程廠商
129	,"1536.TW","和大","48.7","-0.1","1342","1.74","136","27.9","0.55","-0.89","4","0","0","1","0","0","0","0","0","-1.47","-0.01","-3","12","-1","0","-0.1","-0.1","0","0.19","上市汽車","傳動系統","汽機車零組件,傳動系統,機車零組件",台灣最大、全球前十大車廠之傳動零組件供應商
130	,"1537.TW","廣隆","127.5","0","60","1.19","105","8.21","0.07","1.28","10","20","50","0","1","0","0","0","0","0","-0.17","0","9","-2","0","0.1","0.1","0.07","0","上市電機機械","工業用電池","工業用電池,電池,鉛酸蓄電池",鉛酸蓄電池專業製造商
131	,"1538.TW","正峰","11.8","0","1","0","4","3.23","0","-0.6","3","0","0","0","0","0","0","0","0","0","-0.05","-62","-65","-52","0","0","0","0","0.11","上市電機機械","電動工具","車燈,汽機車零組件,電動工具,產業機械",以生產電動工具機、汽車燈具為主的廠商
132	,"1539.TW","巨庭","15.7","-0.32","90","1.94","10","6.54","0.02","-0.09","4","0","0","0","0","0","0","0","0","0.01","-0.31","1","-15","-25","0","0","0","0","0.1","上市電機機械","木工機械","木工機械,產業機械",DIY鉋木機領導廠商
133	,"1540.TW","喬福","21.9","-0.68","255","1.37","19","8.55","0.05","-0.04","3","0","0","0","1","0","0","0","0","0.55","-0.08","39","-3","-25","0","0","0","0.18","0","上市電機機械","工具機","工具機,龍門機,車床",台灣中大型工具機製造大廠，以客製化為主
134	,"1541.TW","錩泰","22","-2.22","19","7.58","18","7.88","0.01","-0.3","6","29","21","0","0","0","0","0","0","0","-0.4","7","-45","-36","0","0","0","0","0.13","上市電機機械","木工機械","木工機械,產業機械",圓鋸機、線鋸機等桌上型木工機的代工廠商
135	,"1558.TW","伸興","91.5","0.55","58","0.55","59","6.45","0.02","1.31","7","19","37","0","0","0","0","0","0","-0.04","-0.06","16","-2","-2","-0","-0","-0","0","0.05","上市電機機械","家用縫紉機","傳產其他,金屬加工/製品,家用縫紉機,產業機械",全球最大家用縫紉機ODM廠
136	,"1560.TW","中砂","700","1.89","913","2.36","1012","15.01","5.66","2.36","10","72","14","1","1","0","0","0","0","-0.92","2.41","-0","18","25","1.2","1.3","2.5","0.76","0","上市電機機械","磨料磨具","矽晶圓,IC製造,磨料磨具,產業機械",台灣從事砂輪及再生晶圓生產製造廠商
137	,"1565.TW","精華","93.9","-0.32","134","0.96","47","5.04","0.08","-0.42","2","22","9","0","0","0","0","0","0","-0.03","0.06","-9","-17","-18","0","0","0","0","0.05","上櫃生技醫療","隱形眼鏡","隱形眼鏡,輔助與彌補用醫材",台灣隱形眼鏡製造龍頭企業，並擁有「帝康」自有品牌
138	,"1568.TW","倉佑","46.05","9.9","4204","4.16","43","10.31","0.17","0.51","6","28","21","0","1","0","0","0","0","-0.3","-1","-14","5","-1","0","-0","0","1.33","0","上市汽車","傳動系統","汽機車零組件,傳動系統",汽車自動變速箱零組件製造商
139	,"1569.TW","濱川","48.7","0.31","523","3.38","70","14.42","0.2","-1.21","7","0","0","0","0","0","0","0","0","-0.55","0.36","14","-1","-3","0","-0.1","-0.1","0","0.2","上櫃電腦及週邊設備","模具沖壓","機殼,模具沖壓,電子零件元件",全球NB鍵盤支架領導廠商
140	,"1570.TW","力肯","41.9","-1.87","306","4.27","22","5.15","0.06","0.12","11","86","13","0","0","0","0","0","0","-0.52","0.03","4","-0","3","0","-0","0","0","0.42","上櫃電機機械","電動工具","電動工具,產業機械",台灣氣動釘槍製造廠商
141	,"1580.TW","新麥","124","0","85","0.4","61","4.93","0.04","1.45","3","11","27","0","0","0","0","0","0","0.19","-0.08","-14","-11","-4","0","-0","0","0","0","上櫃電機機械","烘焙及食品飲料機械","烘焙及食品飲料機械,產業機械",亞洲最大烘焙設備製造廠
142	,"1582.TW","信錦","93.8","2.51","2474","4.94","132","14.43","1.47","0.02","4","42","10","0","0","0","0","0","0","-3.77","1.22","-21","-11","-6","-0","-2.1","-2.1","0","0.41","上市電子零組件","樞紐","樞紐,電子零件元件",全球螢幕架樞紐製造龍頭
143	,"1583.TW","程泰","50.3","-0.59","29","1.19","55","10.94","0.01","-0.71","2","0","0","0","0","0","0","0","0","0","-0.36","-50","-19","10","0","-0","0","0","0.29","上市電機機械","工具機","工具機,車床,磨床,工具機主軸",台灣規模最大的專業CNC車床製造商
144	,"1584.TW","精剛","19.65","0","743","1.78","46","23.25","0.12","-0.19","5","77","6","0","0","0","0","0","0","0.17","-0.03","-6","-21","-22","0","0.1","0.1","0","0.09","上櫃其他","合金鋼","合金鋼",台灣鋼鐵集團旗下合金鋼廠
145	,"1586.TW","和勤","21.3","-0.47","707","1.17","23","10.68","0.09","-0.01","11","35","31","1","0","0","0","0","0","0.09","-0.45","-4","17","3","0","0","0","0","0.14","上櫃電機機械","汽機車零組件","汽機車零組件,車用金屬成型,車用沖壓件,模具沖壓,電子零件元件",台灣汽車及硬碟零件雙核心精沖技術大廠
146	,"1587.TW","吉茂","28.05","0","234","1.8","22","8.01","0.1","-0.2","3","24","13","0","0","0","0","0","0","-0.99","-0.3","8","4","18","0","0","0","0","0.18","上市汽車","車用冷卻系統","汽機車零組件,車用冷卻系統",台灣最大汽車水箱製造廠
147	,"1590.TW","亞德客-KY","1380","4.55","1226","3.09","2640","20","5.56","18.42","11","26","42","0","1","0","0","0","0","-0.43","0.18","-10","40","27","-0.7","0.7","0","0.55","0.22","上市電機機械","氣動元件","機械零組件,氣動元件",大陸前三大氣動元件供應商之一
148	,"1593.TW","祺驊","30.45","0.66","16","0.99","12","3.98","0.02","0.36","6","14","43","0","1","0","0","0","0","0.01","-0.03","-14","11","12","0","0","0","0.08","0.08","上櫃運動休閒","工業馬達","健身器材,運動產業,工業馬達,產業機械,休閒娛樂,連鎖健身房",台灣運動器材零組件製造商
149	,"1595.TW","川寶","77","1.45","981","3.9","41","5.5","0.29","-1.06","6","0","0","1","1","0","0","0","0","0.62","-0.58","56","174","-1","0","0","0","1.67","0.56","上櫃半導體","PCB相關設備","PCB相關設備,半導體製程設備,設備儀器商",全球知名PCB半自動曝光機廠
150	,"1597.TW","直得","158","7.48","2508","2.67","131","8.93","1.5","0.59","12","108","11","0","0","0","0","0","0","0.61","-1.36","-11","51","44","0","0.3","0.3","0","0.6","上市電機機械","滑軌","機械零組件,滑軌",全球知名的微型線性滑軌元件廠商
151	,"1598.TW","岱宇","20.2","-1.22","278","2.16","37","17.91","0.07","-1.7","6","31","19","1","0","0","0","0","0","0.22","-0.78","-11","5","-11","0","0","0","0","0","上市運動休閒","健身器材","健身器材,運動產業",全球前三大家用健身器材廠商
152	,"1599.TW","宏佳騰","23.4","0.21","118","0.43","17","7.3","0.01","-0.77","11","0","0","0","0","0","0","0","0","-0.01","-0.07","-8","-40","6","0","0","0","0","0.06","上櫃電機機械","沙灘車","電動機車,機車,沙灘車,車輛整車",以自有品牌「AEON」沙灘車起家並跨入機車領域的業者
